"Carbon emissions see rapid rebound following COVID pandemic dip","Nature","Nature, Published online: 04 November 2021; doi:10.1038/d41586-021-03036-xAs major climate summit gets under way, the latest data underscore countries’ dangerous dependence on fossil fuels.","2021-11-04 00:00:00","Science","https://www.nature.com/articles/d41586-021-03036-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","9637ae82ddbeef2a112cf6be5bf4d66c"
"Carbon emissions rapidly rebounded following COVID pandemic dip","Nature","Nature, Published online: 04 November 2021; doi:10.1038/d41586-021-03036-xAs the COP26 climate summit rolls along, the latest data underscore countries’ dangerous dependence on fossil fuels.","2021-11-04 00:00:00","Science","https://www.nature.com/articles/d41586-021-03036-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","eee9b85a7fa60f0ca07be3c447adc072"
"The power of poo, and what to expect from robots: Books in brief","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03067-4Andrew Robinson reviews five of the week’s best science picks.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03067-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","aa546d0bd27a5e9e65031a20c040b37c"
"Scientists cheer India’s ambitious carbon-zero climate pledge","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03044-xIndia’s 2070 goal could help limit global warming to 1.5 °C, say researchers — but it will require the nation to juggle steep emissions cuts with lifting a significant proportion of its population out of poverty.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03044-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","43e26ef1e992c988d5728783b03940f2"
"Whales’ gigantic appetites, climate fears — the week in infographics","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03066-5Nature highlights three key infographics from the week in science and research.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03066-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","bfdcd8e69b6ea486e5495faaabacc5f4"
"My first pet","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-02965-xThe needle in a haystack.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-02965-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","3cf920dfad6b038fa556a93815a37b08"
"Daily briefing: Whaling ripped a huge hole in the ocean’s food web","Nature","Nature, Published online: 04 November 2021; doi:10.1038/d41586-021-03073-6How whaling devastated a once-rich undersea ecosystem — and how to restore the cycle. Plus, evidence for when masks are most useful against COVID-19, and the super-ambitious ten-year plan for US astronomy.","2021-11-04 00:00:00","Science","https://www.nature.com/articles/d41586-021-03073-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","57874af397494649b96ac22abe0db1dd"
"Sponge cells hint at origins of nervous system","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03015-2Synapse genes help cells to communicate in sponge’s digestive chambers.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03015-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","4ff908ad7de3cfced839a62a3fe458e7"
"Line in the sand: the physics of halting a dune on the march","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03023-2A laboratory ‘roundabout’ helps scientists to determine the types of barrier that can halt an underwater dune’s travels.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03023-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","c479c6368f4c2fb5d0012cebc2eb0e8a"
"Worker ants vault to queenly rank after just one gene turns on","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03024-1One master switch controls a wide range of behaviours in an ant that undergoes a radical makeover.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03024-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","420188481041ff113a37f13411b30450"
"Whale-cams reveal how much they really eat","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03026-zBaleen whales consume twice as much krill as previously estimated.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03026-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","4f63d92543f16698c77ccec073dd75d7"
"COP26 climate pledges: What scientists think so far","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03034-zNations have promised to end deforestation, curb methane emissions and stop public investment in coal power. Researchers warn that the real work of COP26 is yet to come.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03034-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","7c07a54bfd27bff5d6e188b1eeab0f79"
"Scientists glimpse little galactic clusters on their way to greatness","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03022-3Light from 11 billion years ago provides a view of galactic ‘protoclusters’ that could grow into behemoths.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03022-3","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","4c8e2e45e3cb8c11a1092014ee07004a"
"Are mothers too easy to blame?","Nature","Nature, Published online: 08 November 2021; doi:10.1038/d41586-021-03053-wA book critiques the evidence for epigenetic inheritance of trauma.","2021-11-08 00:00:00","Science","https://www.nature.com/articles/d41586-021-03053-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","8716fa3cc5d766121f12280cabd39f0e"
"Daily briefing: Global CO2 emissions might have been flat for a decade","Nature","Nature, Published online: 05 November 2021; doi:10.1038/d41586-021-03083-4Carbon emissions have rebounded after COVID shutdowns, but a reassessment of croplands offers hints of hope. Plus, breakthroughs and bombast from the first week of COP26.","2021-11-05 00:00:00","Science","https://www.nature.com/articles/d41586-021-03083-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","3c5a0d31db0b6a677fe33049b217c004"
"‘I have to use a torch and watch my step’: netting seabirds at night","Nature","Nature, Published online: 08 November 2021; doi:10.1038/d41586-021-03055-8Kendrew Colhoun tracks the movements of migratory birds in Ireland.","2021-11-08 00:00:00","Science","https://www.nature.com/articles/d41586-021-03055-8","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","8eb2a912173c5fa298a783463d698356"
"How protein-based COVID vaccines could change the pandemic","Nature","Nature, Published online: 08 November 2021; doi:10.1038/d41586-021-03025-0Jabs from Novavax and other biotech firms are coming. Scientists say they have a lot to offer.","2021-11-08 00:00:00","Science","https://www.nature.com/articles/d41586-021-03025-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","455c98d70e03d46f5a2847afb9ebf3ae"
"The COVID pandemic has harmed researcher productivity – and mental health","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03045-wSurveys show that women, parents of young children and people of colour are most affected by pandemic-related disruptions and need more support.","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03045-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","b31bd9a1647083afd8571e8d40664841"
"Scammers impersonate guest editors to get sham papers published","Nature","Nature, Published online: 08 November 2021; doi:10.1038/d41586-021-03035-yHundreds of junk-science papers have been retracted from reputable journals after fraudsters used ‘special issues’ to manipulate the publication process. And the problem is growing.","2021-11-08 00:00:00","Science","https://www.nature.com/articles/d41586-021-03035-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","c830a61b78f6a2fa4cb90b74382e1918"
"COP26 scientist: How much carbon can the ocean absorb?","Nature","Nature, Published online: 08 November 2021; doi:10.1038/d41586-021-03029-wResearchers at COP26 speak of their hopes and fears for the momentous climate summit — and what they hope to achieve by attending.","2021-11-08 00:00:00","Science","https://www.nature.com/articles/d41586-021-03029-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","8e217c7e27a8909c217fd43e7d944fde"
"Remembering a great friend of Nature","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03069-2Remembering a great friend of Nature","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03069-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","4f971422c6027208a31d08118b049926"
"Japan: prize diversity, not conformity, to boost research","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03070-9Japan: prize diversity, not conformity, to boost research","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03070-9","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","6dee5be2424efb844594f5f10f94ef23"
"Replication efforts have limited epistemic value","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03068-3Replication efforts have limited epistemic value","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03068-3","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","6656c49898b851a0be783008615dde14"
"An expanding molecular toolbox untangles neural circuits","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03054-9Scientists are developing ways to probe the activity, function and organization of neurons in real time with increasing precision.","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03054-9","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","81d30f96d27ff8f5cb37f136d8f33c13"
"Daily briefing: Pfizer’s COVID pill looks promising","Nature","Nature, Published online: 08 November 2021; doi:10.1038/d41586-021-03379-5Pfizer antiviral cut the risk of hospitalization or death by 89% for vulnerable people newly diagnosed with COVID-19. Plus, what sponges can tell us about the nervous system, and scientists judge the COP pledges so far.","2021-11-08 00:00:00","Science","https://www.nature.com/articles/d41586-021-03379-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","da07789c57d547731426b4933febc515"
"Audio long-read: How dangerous is Africa’s explosive Lake Kivu?","Nature","Nature, Published online: 08 November 2021; doi:10.1038/d41586-021-02984-8A lake in central Africa could one day release a huge amount of greenhouse gases, threatening the lives of millions.","2021-11-08 00:00:00","Science","https://www.nature.com/articles/d41586-021-02984-8","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","402dd94f69ca6b208acc6cdcec338511"
"Astrophysicists unveil glut of gravitational-wave detections","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03089-yThe latest bounty of 35 events features oddball black holes and a miniature neutron star.","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03089-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","e6f2790166761018a62911eb2bed8f50"
"Simplify drug labelling to show benefits clearly","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03050-zRegulators and researchers should give patients and physicians meaningful information to guide decisions.","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03050-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","43fb3f0e3273a64dc60ff02a29f4d5c6"
"COP26 scientist: Humanitarian aid must prepare for climate emergency","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03029-wResearchers at COP26 speak of their hopes and fears for the momentous climate summit — and what they hope to achieve by attending.","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03029-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","63eaaf751a205cbeca0f79529c85ed28"
"Temporal controls over inter-areal cortical projection neuron fate diversity","Nature","Nature, Published online: 09 November 2021; doi:10.1038/s41586-021-04048-3Combined analysis of the connectome and transcriptome in the mouse cortex indicates that dynamic differences in expression levels of largely generic sets of genes regulate differential targeting within neuronal subtypes.","2021-11-09 00:00:00","Science","https://www.nature.com/articles/s41586-021-04048-3","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","83218df5d430704f98e664e54580d2c6"
"Your COP26 questions answered: carbon capture and storage","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03391-9What is the most promising carbon capture tech and is it safe?","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03391-9","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","83c7d015bcc5c3cbbc62a8acd01cddb4"
"‘Brumby’ cull, carbon rebound and a giant research index","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03051-yThe latest science news, in brief.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03051-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","27ef36e7bf390da5372f263cccfa4483"
"COP architects furious at lack of climate justice at pivotal summit","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03088-zScientists who worked on the original UN climate convention doubt that COP26 will deliver for low income countries.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03088-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","c83af6f43a7bda33fad1676f92f696e0"
"Scientists count the career costs of COVID","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03040-1As the pandemic continues, researchers are coming to terms with what they’ve learnt and lost so far, finds Nature’s global survey.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03040-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","5be3849ffa37a3414b9f77fb2cb4e0a6"
"COVID is disrupting scientific careers around the world","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03049-6Earlier generations faced fallout from the global financial crisis and a boost from emerging economies. Today, COVID-19 and concerns about diversity dominate.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03049-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a175d19318d127dbe0968fd1ca5087ae"
"Bendable mini-scanner records every loop of a fingerprint","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03075-4A device that can fit in a person’s palm has enough resolution to capture fingerprints for biometric identification.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03075-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","97e107181064da099181d47a825d85a7"
"Daily briefing: What happened when one lab gave its reagents away","Nature","Nature, Published online: 09 November 2021; doi:10.1038/d41586-021-03387-5“We dared to ask: what if we just give everything away?” Plus, scammers impersonate guest editors to get sham papers published, and the world’s climate pledges might be built on flawed data.","2021-11-09 00:00:00","Science","https://www.nature.com/articles/d41586-021-03387-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","1dd85a9678d0823b93393dd0dd557144"
"Pandemic’s plastic waste is choking the seas","Nature","Nature, Published online: 08 November 2021; doi:10.1038/d41586-021-03078-1The onslaught of COVID-19 has generated millions of tonnes of plastic waste in the form of gloves, face masks and other items.","2021-11-08 00:00:00","Science","https://www.nature.com/articles/d41586-021-03078-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","f708da192af1f571a4875d2e7064e3bd"
"Goldbergian physics","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-02967-9Keeping things neat and tidy.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-02967-9","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","4df2beaca575396d60261351bd91d0b3"
"Weird crystal makes beetle a living jewel","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03076-3An insect owes its bright green covering to an unusual type of ‘photonic crystal’.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03076-3","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","327b071825df29437b49611028ae75b0"
"How to get a job in vaccine development","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03057-6Robin Shattock advises researchers to follow their scientific instincts, and be flexible and resilient.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03057-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","9a651df0c42546814d582e7a65e2226d"
"A guide on how to work in vaccine science","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03056-7Researchers describe what it takes to succeed in a high-profile field at an extraordinary time.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03056-7","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","117511a0b56ba7d957beef300e028147"
"Temporal transitions in the post-mitotic nervous system of Caenorhabditis elegans","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04071-4In the post-mitotic nervous system of Caenorhabditis elegans, the promotion of a mature neuronal transcription program is controlled by the developmental-stage-specific upregulation of the microRNA LIN-4 and the subsequent repression of its target, the transcription factor lin-14.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04071-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","dbe33915260a83366f9a920495550177"
"Host immunomodulatory lipids created by symbionts from dietary amino acids","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04083-0The symbiotic gut bacterium Bacteroides fragilis produces unique α-galactosylceramides from host dietary branched-chain amino acids, which are presented as CD1d ligands and immunomodulate natural killer T cells.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04083-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","891593e1c7534d5f8143d691b46b1a62"
"Self-guarding of MORC3 enables virulence factor-triggered immunity","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04054-5MORC3 is revealed as an essential negative regulator of the anti-viral interferon response that functions in an innate immune pathway that detects viral virulence factors.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04054-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","b0b6929d14bc20acf4ec7d41c5d2ec6c"
"Target site selection and remodelling by type V CRISPR-transposon systems","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04030-zStructural studies on Scytonema hofmanni CRISPR-associated transposon protein complexes indicate a mechanism for RNA-guided DNA transposition involving Cas12k, TnsC and TnsB.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04030-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","610e96b30cdcc1078d49a3073fb517bf"
"An optical lattice with sound","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-03945-xAn optical lattice for trapping a Bose–Einstein condensate reported here includes photon-mediated atom–atom interactions that replicate acoustic modes in real crystals.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-03945-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","6b2d4b474acd78ba0049a38596740ca7"
"A chickpea genetic variation map based on the sequencing of 3,366 genomes","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04066-1Whole-genome sequencing of 3,171 cultivated and 195 wild chickpea accessions is used to construct a chickpea pan-genome, providing insight into chickpea evolution and enabling breeding strategies that could improve crop productivity.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04066-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","2dcdec8a324480a4bd81386c1209645a"
"Triangulation supports agricultural spread of the Transeurasian languages","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04108-8A ‘triangulation’ approach combining linguistics, archaeology and genetics suggests that the origin and spread of Transeurasian family of languages can be traced back to early millet farmers in Neolithic North East Asia.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04108-8","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","1c15376308d717760d98b5aa4989132c"
"Cognitive control persistently enhances hippocampal information processing","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04070-5Studies in mice show that cognitive control training rapidly improves brain circuit function and enhances subsequent learning, which both persist for months.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04070-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","5d0e787f1fd5f8f90b49c20c7c18fa8b"
"Dietary palmitic acid promotes a prometastatic memory via Schwann cells","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04075-0Palmitic acid induces stable transcriptional and chromatin changes that lead to long-term stimulation of metastasis in orthotopic models of cancer through the secretion by tumour-associated Schwann cells of a specialized proregenerative extracellular matrix, the ablation of which inhibits metastasis initiation.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04075-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","eb39db64c164be072fc806903a8b0302"
"Structures of the HER2–HER3–NRG1β complex reveal a dynamic dimer interface","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04084-zCryo-electron microscopy structures of the HER2–HER3–NRG1β complex reveal a dynamic HER2–HER3 interface and explain the mechanism for the activating HER2 cancer mutations.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04084-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","962a35bbc7e0d4d22d945b6ddb3d5e99"
"In situ formation of ZnOx species for efficient propane dehydrogenation","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-03923-3Propene is obtained through propane dehydrogenation using catalysts that are toxic, expensive or demanding to regenerate with ecologically harmful compounds, but the ZnO-based alternative reported here is cheap, clean and scalable.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-03923-3","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","5490783d18c6aac61d38af8c9c96afe4"
"Allometric rules for mammalian cortical layer 5 neuron biophysics","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04072-3Analyses of layer 5 cortical pyramidal neurons in 10 mammalian species show that human neurons are distinct in that they do not follow the expected allometric relationship between neuron size and membrane conductance.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04072-3","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","c6a7e585fecad3e7628e93d158acf962"
"Diverse alterations associated with resistance to KRAS(G12C) inhibition","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04065-2Multiple treatment-emergent alterations appear in patients with advanced-stage cancer who were treated with a KRAS inhibitor.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04065-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a8544586cef357ef70368a7d487c38b3"
"Dynamic slab segmentation due to brittle–ductile damage in the outer rise","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-03937-xNumerical subduction models used to determine the consequences of bending-induced plate damage show that slab weakening and segmentation can occur at the outer-rise region of the subducting plate.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-03937-x","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","c04972e11d3e642dfc1be4014406b704"
"Globally resolved surface temperatures since the Last Glacial Maximum","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-03984-4Paleoclimate datasets are integrated with a climate model to reconstruct global surface temperature since the Last Glacial Maximum, showing sustained warming until the mid-Holocene.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-03984-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","3937fb2b027c895aa0eb6215cc594463"
"Bubble casting soft robotics","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04029-6An all-in-one methodology for fabricating soft robotics reported here uses interfacial flows in elastomers that cure to produce actuators that can be tailored to suit applications from artificial muscles to grippers.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04029-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","f4d496a8e3092eab89a2948ae237ecb6"
"Pre-existing polymerase-specific T cells expand in abortive seronegative SARS-CoV-2","Nature","Nature, Published online: 10 November 2021; doi:10.1038/s41586-021-04186-8Pre-existing polymerase-specific T cells expand in abortive seronegative SARS-CoV-2","2021-11-10 00:00:00","Science","https://www.nature.com/articles/s41586-021-04186-8","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","472509e19678e3bd8f77fba2bf54d03e"
"Sleeplessness and anxiety: PhD supervisors on toll of COVID pandemic","Nature","Nature, Published online: 11 November 2021; doi:10.1038/d41586-021-03374-wSurvey of 3,500 supervisors lifts the lid on the demands of overseeing junior researchers — and the impacts of the pandemic.","2021-11-11 00:00:00","Science","https://www.nature.com/articles/d41586-021-03374-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","2612b60363fe15a0923ab9aa06b06d4e"
"A cat can track its human by voice — if it can be bothered to","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03080-7Experiments involving ‘impossible teleportation’ reveal the cognitive powers of the house cat.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03080-7","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","1480ac10116c105431aa59f09b5a6d49"
"Climate special: the past and future of the Earth's climate","Nature","Nature, Published online: 10 November 2021; doi:10.1038/d41586-021-03406-5Reassessing 24,000 years of global temperatures, and on the ground at COP26.","2021-11-10 00:00:00","Science","https://www.nature.com/articles/d41586-021-03406-5","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","2310dc696a8453d7935f223ed56e6306"
"When Finnish researchers took on the Twitter trolls","Nature","Nature, Published online: 11 November 2021; doi:10.1038/d41586-021-03407-4A nation’s scientists took to social media in response to criticism of their research, with surprising results. Sami Syrjämäki describes what happened.","2021-11-11 00:00:00","Science","https://www.nature.com/articles/d41586-021-03407-4","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","99dff1d8289f400f53363d34faf907f1"
"Author Correction: Codon-specific translation reprogramming promotes resistance to targeted therapy","Nature","Nature, Published online: 11 November 2021; doi:10.1038/s41586-021-04074-1Author Correction: Codon-specific translation reprogramming promotes resistance to targeted therapy","2021-11-11 00:00:00","Science","https://www.nature.com/articles/s41586-021-04074-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","8be458058e4f96784d41d9e9fee093c3"
"COP26 scientist: Microbes can help curb climate change","Nature","Nature, Published online: 11 November 2021; doi:10.1038/d41586-021-03029-wResearchers at COP26 speak of their hopes and fears for the momentous climate summit — and what they hope to achieve by attending.","2021-11-11 00:00:00","Science","https://www.nature.com/articles/d41586-021-03029-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","3feaa19e1f52cbbb1fa5378776239dd4"
